candle_size,noisy_day,percentage,day_of_week,session,highest_of_day,highest_of_week,volume,success
12.41,False,0.0062411047912171915,0,London,True,True,9519,False
2.85,False,0.0014085551189858404,2,Sydney,True,False,902,False
2.19,False,0.0010831985517783746,2,Sydney,False,False,1541,True
2.08,False,0.0010412599245086555,0,Tokyo,False,False,1771,True
0.94,False,0.0004686993592780035,2,Sydney,True,False,1569,False
5.61,False,0.0027840500235726162,2,Sydney,True,True,3861,True
1.01,False,0.0005012033843634469,3,New York,True,False,512,True
2.41,False,0.0011913824980473193,3,Tokyo,False,False,3400,True
2.55,False,0.0012569501951969714,3,London,False,False,2892,True
6.9,False,0.003463716316613791,0,London,False,False,6329,False
1.36,False,0.0006781452726792224,1,New York,False,False,861,False
1.58,False,0.0007963709677419355,0,New York,True,True,579,False
3.03,False,0.001529075136632704,0,Tokyo,False,False,4525,False
2.45,False,0.001224981625275621,2,Sydney,True,False,1099,False
9.85,False,0.004929633855824475,0,London,True,True,6109,False
16.89,False,0.008428354000848324,1,London,True,False,11852,False
2.9,False,0.0014368029647686003,1,New York,False,False,3922,False
13.41,False,0.006555982517379953,3,London,False,False,11034,True
3.15,False,0.001536720297391966,4,Sydney,False,False,2348,False
2.46,False,0.0012196270717547261,0,Sydney,False,False,992,True
2.21,False,0.001091358024691358,1,Sydney,True,False,1287,False
1.61,False,0.0007921591009732241,1,London,True,True,2849,False
6.24,False,0.0030730287554726014,1,London,False,False,7069,True
2.73,False,0.0013436758640377213,2,Tokyo,False,False,2125,False
2.83,False,0.0014015590487227488,0,Tokyo,False,False,3584,False
1.77,False,0.0008760858267131933,0,London,False,False,2439,False
3.42,False,0.0017182734868391304,1,New York,False,False,2240,False
2.92,False,0.001465444124924093,2,Sydney,True,False,1577,False
5.86,False,0.0029848465554565135,4,Sydney,True,False,2887,False
3.03,False,0.0015338277354526816,0,London,False,False,2998,False
9.65,False,0.004902184901270504,1,London,False,False,6277,False
2.69,False,0.0013619563566401702,1,New York,True,False,2888,True
2.15,False,0.0010877814318239311,2,Sydney,False,False,1043,False
1.86,False,0.0009552962445558387,0,Tokyo,True,True,2379,False
7.24,False,0.0037274435606353133,1,Tokyo,False,False,3196,True
6.01,False,0.003077285434864978,1,Tokyo,True,True,3655,True
1.32,False,0.0006734109796599274,2,Sydney,False,False,948,False
2.7,False,0.0013756770114181193,3,Tokyo,False,False,2209,False
8.82,False,0.004480705533315722,3,London,False,False,6950,True
3.14,False,0.001598826848070715,0,New York,True,True,2360,False
11.66,False,0.005918240972906029,2,London,True,True,7073,False
3.33,False,0.001713447734698603,3,New York,True,False,753,True
11.38,False,0.005805944715978083,3,London,True,False,8817,False
1.13,False,0.0005747828033123766,3,New York,False,False,628,False
1.97,False,0.0010040211812793372,1,Sydney,True,False,1317,False
2.65,False,0.0013478939792373463,1,Tokyo,True,False,1606,False
2.29,False,0.0011774808080911958,3,New York,True,False,750,False
13.33,False,0.0068234053553238435,3,London,True,False,8687,False
2.79,False,0.0014239634158789785,3,London,False,False,3197,False
4.06,False,0.002072253243637774,4,New York,False,False,2776,False
1.96,False,0.0010136375625119593,3,New York,True,False,639,False
1.82,False,0.0009482228636330482,4,London,False,False,1838,True
5.63,False,0.0029105835642499692,4,London,True,False,5464,False
5.31,False,0.002754592284029071,0,Tokyo,False,False,3185,True
2.88,False,0.001495777544639611,1,Sydney,True,False,2456,True
3.49,False,0.0018273208021362375,3,Tokyo,False,False,2289,False
2.5,False,0.0013019544940865227,4,London,False,False,3455,True
1.99,False,0.0010382590638972802,0,Sydney,False,False,1684,False
8.14,False,0.004235039488881721,0,London,True,True,5617,True
3.21,False,0.0016721972463443475,3,Sydney,True,False,2289,False
1.24,False,0.000646105909263804,3,Tokyo,False,False,1715,False
5.28,False,0.00274643821294259,3,Tokyo,True,False,2192,False
2.8,False,0.0014546134624475948,3,Tokyo,True,False,2951,False
6.51,False,0.003365802208710758,4,London,True,False,11036,False
2.22,False,0.0011515179807976596,1,Sydney,False,False,3341,True
2.89,False,0.0014960915255992132,1,Tokyo,True,True,4318,True
1.67,False,0.0008631204647412706,2,Sydney,True,False,2045,True
7.1,False,0.0036179265713776145,3,Tokyo,True,True,4681,False
2.41,False,0.0012291967377832636,3,Tokyo,False,False,2526,False
4.71,False,0.002403748009635406,3,London,False,False,6380,False
3.5,False,0.0017860058785107772,4,London,False,False,2316,False
2.25,False,0.0011507244449672426,0,New York,False,False,1908,False
3.68,False,0.001878471087879778,1,Sydney,True,False,2694,False
4.14,False,0.0021044819365300445,1,London,False,False,4903,False
11.26,False,0.005680356359123631,1,London,True,True,13708,False
1.04,False,0.0005256560591969593,2,Sydney,False,False,1810,False
2.27,False,0.0011567291572183466,4,London,False,False,2737,True
5.51,False,0.0028041283283120264,0,Tokyo,False,False,3921,False
1.59,False,0.0008083170229531533,0,London,True,True,2321,False
4.58,False,0.0023368896916632228,1,Sydney,True,False,3456,False
3.54,False,0.0018035000127365822,1,Sydney,True,False,3726,False
7.16,False,0.0036516080335376737,1,London,False,False,3202,False
1.42,False,0.0007231910039113429,1,New York,False,False,1264,True
2.32,False,0.0011806135119180898,2,Tokyo,False,False,1640,True
4.7,False,0.0024007273693135963,4,London,True,False,2776,False
1.26,False,0.0006425719196071132,4,New York,False,False,1497,False
6.06,False,0.0031262735953694,3,London,False,False,11034,False
2.39,False,0.0012349889419400178,3,London,False,False,3167,False
1.82,False,0.0009409429075135842,4,Tokyo,False,False,1475,False
3.92,False,0.0020413051855400605,3,London,False,False,5327,False
2.93,False,0.0015442509592275585,3,Tokyo,True,False,2564,False
2.73,False,0.001440253231337378,4,Tokyo,True,False,2140,False
1.13,False,0.0005975958665404487,0,Sydney,True,True,1133,False
3.57,False,0.001885765900915415,0,Sydney,True,True,3100,False
2.91,False,0.0015371450304259636,0,London,False,False,3179,False
5.06,False,0.0026628355514858727,1,Tokyo,True,True,3653,False
1.08,False,0.0005689420838030618,2,New York,True,False,359,True
2.87,False,0.0015091918724496234,2,Sydney,True,False,1881,False
2.54,False,0.001321505684035275,3,Tokyo,False,False,2328,False
1.92,False,0.0010023492560689116,4,Tokyo,False,False,1542,True
2.67,False,0.0013921549202509007,4,Tokyo,True,False,1644,False
1.12,False,0.0005839842324257246,4,Tokyo,False,False,1236,False
2.82,False,0.00147429395957716,4,New York,False,False,3492,True
1.01,False,0.000527349052860216,0,Tokyo,False,False,1254,False
0.84,False,0.00043731778425655976,1,New York,True,False,317,True
2.49,False,0.0012941922473206583,1,Sydney,True,False,1066,False
13.87,False,0.007169366593956436,1,London,True,True,20665,False
2.08,False,0.0010736980121100748,1,New York,False,False,1684,False
2.39,False,0.0012287980915068972,3,New York,True,False,879,True
0.77,False,0.0003973783351395985,1,Sydney,False,False,568,False
1.5,False,0.0007810344019619584,4,New York,False,False,1588,False
1.17,False,0.0006126745075039535,2,Sydney,False,False,1354,False
2.36,False,0.0012337675916438385,3,Sydney,True,False,1474,False
3.73,False,0.0019473942507491984,4,Sydney,True,False,3405,True
0.83,False,0.000431383962911374,0,Sydney,False,False,958,True
2.01,False,0.0010408144243415941,0,London,True,True,2082,True
2.22,False,0.001148652144668081,1,Tokyo,False,False,1998,True
1.31,False,0.0006780433016050476,1,New York,False,False,1210,False
2.21,False,0.0011440048451969915,2,Tokyo,False,False,1399,True
3.9,False,0.0020045230263157896,2,London,False,False,2638,False
2.14,False,0.0011117980475995033,3,Tokyo,False,False,2112,False
2.04,False,0.0010649404886197537,1,Tokyo,False,False,3279,False
0.67,False,0.00035239973701512166,2,New York,True,False,353,False
1.19,False,0.0006374749563410008,4,Sydney,True,False,589,False
2.29,False,0.0012221937577387813,4,Tokyo,False,False,1869,False
4.49,False,0.002435016513642058,0,Tokyo,False,False,2724,False
2.5,False,0.0013704787904702386,1,Tokyo,False,False,3060,True
5.15,False,0.0028155461886251935,1,Tokyo,False,False,4321,False
3.13,False,0.001719232332553362,2,New York,False,False,2350,True
1.25,False,0.0006854686137631131,3,Sydney,True,False,440,False
8.61,False,0.004706100987133377,4,London,True,False,13896,False
5.91,False,0.0031928514702783887,0,London,False,False,5766,True
5.37,False,0.0028834382181747893,0,New York,True,True,3001,False
4.66,False,0.002494406320590093,2,Tokyo,True,True,7742,True
4.64,False,0.002466209213204849,4,Tokyo,True,False,5585,True
8.2,False,0.004268543437635018,4,London,True,True,11749,True
0.58,False,0.0003020738935241607,0,New York,False,False,479,False
2.48,False,0.0012870346824708989,1,London,False,False,5257,False
10.11,False,0.005219357569875375,2,Sydney,True,True,3635,False
2.35,False,0.0012109157614856648,2,Tokyo,False,False,2920,True
4.08,False,0.0020904316638913796,3,Tokyo,False,False,5202,False
2.66,False,0.0013635641310866993,3,Tokyo,False,False,3009,True
2.52,False,0.0012907786161009266,3,London,False,False,2759,True
4.78,False,0.002422952149229522,3,New York,True,True,8923,True
4.41,False,0.0022294796869628524,4,Sydney,False,False,3937,False
10.14,False,0.005125846093185254,0,New York,True,True,1881,False
4.8,False,0.0024349043539133477,0,Sydney,False,False,2230,True
3.63,False,0.0018335555824948479,0,Tokyo,True,True,3702,False
3.68,False,0.0018650192330108405,2,Tokyo,False,False,2248,True
6.15,False,0.003096863858843435,3,London,False,False,6809,False
2.36,False,0.0011865020311305956,4,Tokyo,False,False,2015,False
9.13,False,0.004571880680424039,4,New York,True,True,7714,True
12.93,False,0.006437095192341201,4,New York,True,True,9231,False
5.42,False,0.0027334668125860513,2,New York,False,False,1907,True
7.36,False,0.003741966973074107,1,London,False,False,9146,False
2.86,False,0.0014651189000338103,3,Sydney,True,False,1192,False
2.58,False,0.0013310495686986669,0,Sydney,False,False,1102,True
4.93,False,0.0025372220249399147,0,London,True,True,5313,True
2.87,False,0.0014571264653767458,2,Tokyo,True,False,2157,True
3.08,False,0.0015517623586787854,4,Sydney,True,False,830,False
2.99,False,0.0015043343949204817,4,Tokyo,True,False,2070,False
5.7,False,0.0028744036873052216,0,Sydney,True,True,5133,False
3.94,False,0.0019832181489628374,1,Sydney,True,True,2079,True
3.64,False,0.0018301113652932452,1,Tokyo,False,False,2634,True
2.78,False,0.0013961710761566121,2,New York,False,False,1387,False
2.05,False,0.0010295144207349226,3,New York,True,False,418,True
16.09,False,0.007972766733395437,0,Sydney,True,True,3367,False
3.15,False,0.0015660033109784288,0,Sydney,False,False,1774,False
5.66,False,0.0027616087590813503,2,Sydney,True,True,1874,False
2.14,False,0.0010470948012232415,3,Tokyo,False,False,1536,False
2.06,False,0.0010069804274289737,3,Tokyo,False,False,1486,False
7.48,False,0.003617581057030102,4,London,True,True,1989,True
0.64,False,0.00030892801977139327,4,New York,False,False,350,True
3.5,True,0.001724273834390888,0,New York,False,False,617,True
3.22,False,0.0015801974756099956,1,Sydney,False,False,705,False
3.15,False,0.0015518770322199232,2,London,False,False,1481,False
2.0,False,0.0009993654029691146,4,New York,False,False,947,True
3.03,False,0.0015264022246178955,1,Sydney,False,False,595,True
1.97,False,0.0009932990132557518,2,Tokyo,True,False,1137,False
26.28,False,0.01308784493792238,2,New York,True,True,4235,True
8.39,False,0.004144499276318065,2,New York,True,True,2541,True
8.08,False,0.003960590167148669,3,Tokyo,True,True,2485,False
5.48,True,0.0026899006013007733,4,Sydney,False,False,933,False
11.46,True,0.005635271092927883,0,London,True,True,11965,False
2.04,True,0.0010076910537781005,1,Sydney,False,False,2090,True
4.08,True,0.0019970338174182464,3,New York,False,False,5255,True
3.38,False,0.001642243557352198,1,Sydney,False,False,3986,True
1.06,True,0.0005102212723763315,2,New York,False,False,630,True
4.53,True,0.002173704414587332,3,Sydney,True,False,3824,True
2.93,True,0.001415759871663542,4,Sydney,True,False,4364,True
8.24,True,0.00402493112678533,3,London,False,False,20457,False
5.64,True,0.0027531399952161746,4,New York,False,False,11051,False
8.22,True,0.0039966743002173375,4,London,True,True,47802,False
3.75,True,0.0018662565878857554,3,New York,True,False,3062,False
4.51,True,0.0022360162222729027,3,London,True,False,11759,False
1.55,True,0.0007668294323978015,3,New York,True,False,7162,True
3.54,True,0.0017463802076909795,4,Tokyo,True,False,9736,True
3.71,True,0.0018384630250893215,3,Tokyo,False,False,11812,False
3.22,True,0.001584825054016941,0,Tokyo,True,True,8438,False
6.37,True,0.003126441746095629,0,London,True,True,13524,False
2.54,True,0.0012442563363998863,3,New York,True,False,2293,True
8.49,True,0.004144779238024566,3,London,False,False,25532,True
2.84,True,0.001381524541518704,4,Tokyo,False,False,5248,False
1.7,True,0.0008343435434079498,4,New York,False,False,1436,False
2.51,True,0.0012305308931889378,4,New York,False,False,2014,False
6.73,True,0.0033254767093098526,0,London,False,False,24066,False
9.67,False,0.00481852065934504,4,London,False,False,8515,False
2.5,False,0.0012322737422181913,1,London,False,False,2710,False
5.37,False,0.0026342253072036497,4,London,True,True,5957,False
2.21,False,0.0010864168399526105,2,New York,False,False,2595,True
17.53,False,0.008556436851738866,3,London,True,True,10974,False
5.19,False,0.0025253508242667243,4,Tokyo,True,True,5273,False
17.06,False,0.008266465092840252,4,London,True,True,10679,True
8.75,False,0.004148020327669903,0,London,True,True,5917,True
6.75,False,0.0031820410318298383,1,Tokyo,True,True,4829,False
7.91,False,0.0037100443235383784,1,London,True,True,6950,False
4.83,False,0.0022648091792762926,2,Tokyo,True,False,3008,True
5.2,False,0.0024004727084718223,4,Tokyo,True,True,4198,False
7.76,False,0.0035638507958960603,4,London,False,False,7033,False
6.6,False,0.003026176426085641,4,London,False,False,6229,False
2.2,False,0.0010117082233483865,2,New York,False,False,669,True
1.48,False,0.000684079889437899,3,New York,False,False,923,False
5.27,False,0.0024294894845056656,4,Sydney,True,False,1494,False
1.33,False,0.0006162514305836781,4,New York,False,False,481,False
2.47,False,0.0011431692168133814,0,Tokyo,True,True,1370,False
2.12,False,0.0009819269853915203,2,Tokyo,False,False,875,False
7.8,False,0.003586173920239814,3,London,False,False,3044,True
5.73,False,0.002633223653976949,0,London,False,False,2237,False
7.46,False,0.0034131410505703055,1,Tokyo,True,True,1701,True
8.0,False,0.003647205784468374,2,London,False,False,3642,False
2.29,False,0.001044512659584658,2,New York,False,False,940,False
8.19,False,0.0036976337852663516,3,London,False,False,3226,True
4.29,False,0.0019305974951735062,3,London,False,False,1518,True
2.9,False,0.001288093133575258,0,New York,False,False,828,False
7.14,False,0.0031382546205744673,2,London,False,False,3364,True
10.35,False,0.004504935842749447,3,London,False,False,3489,False
4.72,False,0.00205747862968436,3,New York,False,False,1605,False
6.82,False,0.0029761255383863464,3,New York,False,False,1722,False
7.19,False,0.0031448604058138367,4,Tokyo,False,False,2465,True
11.54,False,0.004963355469153219,0,Sydney,False,False,3462,True
8.07,False,0.0034118582155178243,1,Tokyo,True,True,2768,False
6.98,False,0.0029739333463993252,1,London,False,False,3064,True
8.81,True,0.003684080673421512,4,Sydney,True,True,3548,False
8.19,True,0.0034192672998643145,4,Tokyo,False,False,2807,False
7.56,False,0.0032074399029282737,0,Tokyo,False,False,1704,False
17.01,False,0.007137013027880925,1,London,False,False,4553,False
9.23,False,0.003848751970244102,1,London,True,True,3426,False
6.35,False,0.002658149425672281,2,Tokyo,True,False,2460,False
5.18,False,0.0021722994082790607,3,London,False,False,6713,False
5.05,False,0.002122080563422895,4,Sydney,False,False,2117,True
8.83,False,0.003679657287638352,4,London,False,False,1956,False
20.06,False,0.008606930166303397,1,London,False,False,3106,False
4.09,False,0.0017787094136782317,3,Tokyo,False,False,1342,False
8.35,False,0.003617036023079722,3,New York,False,False,1652,False
12.77,False,0.005531059693864291,0,Sydney,True,True,2623,False
8.53,False,0.003680769811646422,2,Sydney,True,False,1965,False
6.7,False,0.0028584593330830406,3,New York,True,True,1755,True
4.83,False,0.0020437610280583424,2,Tokyo,True,False,1952,True
6.47,False,0.002731236992853193,2,Tokyo,True,True,1709,False
7.45,False,0.0031385071659069657,2,London,False,False,2712,True
5.9,False,0.002469259807983661,2,New York,True,True,1585,False
5.1,False,0.002136009348182088,4,Tokyo,False,False,1644,True
10.08,False,0.004114168166623811,0,Tokyo,True,True,2564,False
6.37,False,0.0026354658403081464,2,Tokyo,False,False,2191,False
6.34,False,0.0026252153173446403,2,London,False,False,2738,False
3.38,False,0.0014493561514019732,4,New York,True,False,744,False
3.07,False,0.0013146681854581425,4,Sydney,True,False,1157,True
6.93,False,0.0029565350944555364,4,Tokyo,True,False,1621,False
6.07,False,0.0025885965286366157,4,London,True,False,2618,False
4.7,False,0.0020080407076848144,0,New York,True,True,890,False
3.79,False,0.0016059594230410684,2,Sydney,False,False,1741,False
4.75,False,0.0020359440565435242,3,Tokyo,False,False,2400,True
5.99,False,0.00255040129436059,3,London,True,False,3069,False
4.31,False,0.0018355500474858072,3,London,False,False,2233,False
12.41,False,0.0052406430661773706,3,Sydney,True,True,2759,False
10.82,False,0.004555885387060781,3,London,False,False,2779,False
6.5,False,0.0028196752601692674,0,London,True,True,1969,True
6.09,False,0.0026219034416249776,4,Tokyo,True,False,2066,True
2.56,False,0.0011048340806787823,0,London,False,False,1719,False
4.68,False,0.0020013171061296748,3,Sydney,False,False,1330,False
3.71,False,0.0015713281322795693,3,New York,False,False,1411,False
2.28,False,0.000964813913632228,4,Sydney,True,False,1108,False
5.48,False,0.0023140621503042486,4,Tokyo,True,True,2104,False
8.97,False,0.0038639643326369303,2,Sydney,False,False,2034,False
5.26,False,0.0022698438727161313,2,Tokyo,False,False,2223,False
3.02,False,0.0012959426695560753,4,Tokyo,False,False,1715,False
0.75,False,0.00032153513735981066,1,Sydney,False,False,348,False
2.34,False,0.0010024762019004206,1,Sydney,True,False,1274,False
6.72,False,0.0028829447221090116,1,Tokyo,False,False,1940,False
2.12,False,0.0008986782647031395,4,Sydney,True,False,1154,True
1.76,False,0.0007379485867865275,0,Sydney,False,False,741,False
5.05,False,0.00214093726417894,0,London,False,False,1675,False
4.1,False,0.0017314554783673642,1,Sydney,True,False,1127,False
9.63,False,0.004076656379776737,1,London,False,False,2377,False
1.84,False,0.0007782364485348853,2,New York,False,False,364,True
4.9,False,0.002060243192788308,2,London,True,False,1683,True
2.94,False,0.0012344590424124857,3,Sydney,True,False,876,False
2.65,False,0.0010965683617268674,3,New York,False,False,1192,False
3.58,False,0.0014822052564463508,4,London,False,False,1746,False
4.02,False,0.0016665975705816506,0,Tokyo,False,False,1899,False
4.33,False,0.0017822450525206625,1,Sydney,False,False,1208,True
8.84,False,0.003572713200851955,2,Tokyo,False,False,5193,False
5.6,False,0.0022709761141976557,3,Sydney,True,False,3742,True
5.22,False,0.0021811708959932475,0,London,False,False,3847,True
3.5,False,0.001452354474081697,1,New York,False,False,986,False
7.19,False,0.002973925416101387,2,London,False,False,3615,True
8.87,False,0.0037364988963216332,4,Sydney,True,False,6842,False
9.37,False,0.00391225198744071,1,London,True,False,6819,False
10.56,False,0.004399670024748144,1,London,True,False,5931,True
11.06,False,0.004573668735707285,2,Sydney,True,True,4345,False
3.31,False,0.001353406823460142,3,Sydney,False,False,2247,False
3.51,False,0.001428164544085934,4,Sydney,False,False,2483,True
9.15,False,0.0037093792566647212,4,Tokyo,True,True,5582,False
10.4,True,0.004338087153839416,0,London,False,False,9213,True
3.58,False,0.0014918531483102055,3,Tokyo,False,False,3515,True
4.61,False,0.0018935348722582768,4,London,False,False,3526,False
3.32,False,0.0013643405755709066,0,Sydney,True,True,1569,False
4.22,False,0.0017239055038338516,2,New York,False,False,3662,False
1.79,False,0.0007307912141749,3,Sydney,True,False,1674,True
19.62,False,0.007872341279235397,4,London,True,True,7548,False
10.26,False,0.004079312003753285,1,Tokyo,True,True,4932,True
9.71,False,0.0038546430386178867,2,New York,False,False,5921,False
1.96,False,0.0007879396984924623,4,Sydney,True,False,1070,True
3.89,False,0.001542628496194982,0,Tokyo,True,True,3813,True
5.89,False,0.0023311038112953657,0,London,True,True,3823,False
5.79,False,0.0022972908632100174,0,London,False,False,3868,False
10.52,False,0.004190450393750971,2,London,False,False,6243,False
3.14,False,0.0012522382762182403,3,New York,True,False,1370,True
7.16,False,0.002834554646333884,4,Tokyo,True,False,3638,False
6.67,False,0.0026451878995542443,4,London,False,False,3500,False
4.03,False,0.001609090763898871,1,Tokyo,True,False,4234,False
5.04,False,0.002020922968350903,1,New York,False,False,2646,False
2.6,False,0.0010409493458033727,4,New York,False,False,1087,False
4.64,False,0.001856408409850167,0,London,False,False,4592,True
3.96,False,0.0015802516431025608,1,Tokyo,False,False,3955,False
7.41,False,0.00294756438101148,1,London,True,True,5311,False
5.33,False,0.002064003469694388,4,London,False,False,4807,False
3.47,False,0.001343778923195483,0,Sydney,True,True,1925,True
3.31,False,0.0012805880646097301,0,Sydney,True,True,2687,True
2.97,False,0.0011499816080382554,1,Sydney,False,False,2961,False
3.68,False,0.0014229591363256722,1,Sydney,True,False,2936,False
3.71,False,0.0014382799567352984,1,Tokyo,False,False,2713,False
6.01,False,0.0023246998390889957,1,Tokyo,False,False,4711,False
1.16,False,0.0004512354515466484,2,New York,True,False,637,True
2.76,False,0.001072515242539996,2,Sydney,True,False,1509,False
6.14,False,0.0023972108022847684,3,Sydney,False,False,5076,True
4.86,False,0.0018919928991871441,3,Tokyo,True,False,3598,True
4.54,False,0.0017531191232859785,3,London,False,False,4765,False
5.43,False,0.0020887507501038604,4,Tokyo,True,False,4683,True
11.74,False,0.0044758252064445786,4,London,True,True,8168,False
6.05,False,0.002299671964147924,0,Sydney,True,True,4188,False
3.44,False,0.0013069263296265762,1,Sydney,True,False,4919,False
2.76,False,0.001037266427143308,2,Sydney,True,False,2453,False
5.45,False,0.0020449974484435507,2,Sydney,True,True,4410,False
7.51,False,0.0028227140150945667,2,New York,False,False,4981,False
8.12,False,0.003052597151159949,4,New York,False,False,1466,False
5.14,False,0.0019354668654850526,0,Tokyo,False,False,4807,False
2.27,False,0.0008599527215420052,1,Sydney,True,False,2179,False
2.96,False,0.0011147054503824268,2,Tokyo,False,False,4496,False
8.89,False,0.0033445948487972254,2,London,False,False,6392,False
6.19,False,0.002360802291389365,2,Tokyo,False,False,2424,False
5.29,False,0.002017944062132841,2,Tokyo,False,False,1630,False
4.59,False,0.0017548420642142207,3,Sydney,True,False,2458,False
5.03,False,0.0019118060676087602,3,New York,True,False,1448,True
5.53,False,0.0020800499512899696,4,London,True,False,2566,False
7.9,False,0.0029749352292583,0,Sydney,False,False,2409,True
1.88,False,0.0007093402758126285,0,New York,False,False,1042,False
3.62,False,0.001368552774343794,1,Tokyo,False,False,1804,True
1.8,False,0.0006726683632857608,3,Sydney,True,False,1187,True
2.22,False,0.0008289830394551117,3,Sydney,True,False,1594,False
7.12,False,0.0026371054064364633,4,Sydney,True,True,2603,True
6.33,False,0.002333588934438317,4,Tokyo,False,False,2110,False
4.73,False,0.0017424747562193087,4,London,True,True,2116,False
3.85,False,0.0014089764609439045,1,Sydney,True,False,2184,True
5.87,False,0.002137981774342762,1,London,True,True,2024,False
10.5,False,0.0038566501504093556,2,London,False,False,2529,False
3.12,False,0.001144546711812676,3,Sydney,False,False,1455,True
5.42,False,0.0019834589767986533,4,Tokyo,False,False,2342,False
4.9,False,0.0017997039670617446,4,Tokyo,False,False,1724,True
2.5,False,0.0009107634018834588,4,New York,False,False,782,False
